,Course Name,Major
1436,after completing,Computer Science
1437,COMPSCI 169,Computer Science
1438,", or",Computer Science
1439,COMPSCI 169A,Computer Science
1440,. A deficient grade in,Computer Science
1441,COMPSCI W169A,Computer Science
1442,may be removed by taking,Computer Science
1443,COMPSCI 169,Computer Science
1444,", or",Computer Science
1445,COMPSCI 169A,Computer Science
1446,.,Computer Science
1447,Hours & Format,Computer Science
1448,Summer:,Computer Science
1449,8 weeks - 6 hours of web-based lecture per week,Computer Science
1450,Online:,Computer Science
1451,This is an online course.,Computer Science
1452,Additional Details,Computer Science
1453,Subject/Course Level:,Computer Science
1454,Computer Science/Undergraduate,Computer Science
1455,Grading/Final exam status:,Computer Science
1456,Letter grade. Final exam required.,Computer Science
1457,Instructors:,Computer Science
1458,"Fox, Sen",Computer Science
1459,Software Engineering:,Computer Science
1460,Read Less [-],Computer Science
1461,COMPSCI 170,Computer Science
1462,4 Units,Computer Science
1463,Offered through: Electrical Engin and Computer Sci,Computer Science
1464,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Computer Science
1465,"Concept and basic techniques in the design and analysis of algorithms; models of computation; lower bounds; algorithms for optimum search trees, balanced trees and UNION-FIND algorithms; numerical and algebraic algorithms; combinatorial algorithms. Turing machines, how to count steps, deterministic and nondeterministic Turing machines, NP-completeness. Unsolvable and intractable problem",Computer Science
1466,s.,Computer Science
1467,Efficient Algorithms and Intractable Problems:,Computer Science
1468,Read More [+],Computer Science
1469,Rules & Requirements,Computer Science
1470,Prerequisites:,Computer Science
1471,COMPSCI 61B,Computer Science
1472,and,Computer Science
1473,COMPSCI 70,Computer Science
1474,Hours & Format,Computer Science
1475,Fall and/or spring:,Computer Science
1476,15 weeks - 3 hours of lecture and 1 hour of discussion per week,Computer Science
1477,Summer:,Computer Science
1478,8 weeks - 6 hours of lecture and 2 hours of discussion per week,Computer Science
1479,Additional Details,Computer Science
1480,Subject/Course Level:,Computer Science
1481,Computer Science/Undergraduate,Computer Science
1482,Grading/Final exam status:,Computer Science
1483,Letter grade. Final exam required.,Computer Science
1484,Instructors:,Computer Science
1485,"Demmel, Papadimitriou, Rao, Wagner, Vazirani",Computer Science
1486,Efficient Algorithms and Intractable Problems:,Computer Science
1487,Read Less [-],Computer Science
1488,COMPSCI 171,Computer Science
1489,4 Units,Computer Science
1490,Offered through: Electrical Engin and Computer Sci,Computer Science
1491,Terms offered: Not yet offered,Computer Science
1492,"Cryptography or cryptology is the science of designing algorithms and protocols for enabling parties to communicate and compute securely in an untrusted environment (e.g. secure communication, digital signature, etc.) Over the last four decades, cryptography has transformed from an ad hoc collection of mysterious tricks into a rigorous science based on firm complexity-theoretic foundations. This modern complexity-theoretic",Computer Science
1493,"approach to cryptography will be the focus. E.g., in the context of encryption we will begin by giving a precise mathematical definition for what it means to be a secure encryption scheme and then give a construction (realizing this security notion) assuming various computational hardness assumptions (e.g. factoring).",Computer Science
1494,Cryptography:,Computer Science
1495,Read More [+],Computer Science
1496,Rules & Requirements,Computer Science
1497,Prerequisites:,Computer Science
1498,COMPSCI 70,Computer Science
1499,Hours & Format,Computer Science
1500,Fall and/or spring:,Computer Science
1501,15 weeks - 3 hours of lecture and 1 hour of discussion per week,Computer Science
1502,Summer:,Computer Science
1503,8 weeks - 6 hours of lecture and 2 hours of discussion per week,Computer Science
1504,Additional Details,Computer Science
1505,Subject/Course Level:,Computer Science
1506,Computer Science/Undergraduate,Computer Science
1507,Grading/Final exam status:,Computer Science
1508,Letter grade. Final exam required.,Computer Science
1509,Instructor:,Computer Science
1510,Garg,Computer Science
1511,Cryptography:,Computer Science
1512,Read Less [-],Computer Science
1513,COMPSCI 172,Computer Science
1514,4 Units,Computer Science
1515,Offered through: Electrical Engin and Computer Sci,Computer Science
1516,"Terms offered: Spring 2019, Spring 2016, Fall 2015",Computer Science
1517,"Finite automata, Turing machines and RAMs. Undecidable, exponential, and polynomial-time problems. Polynomial-time equivalence of all reasonable models of computation. Nondeterministic Turing machines. Theory of NP-completeness: Cook's theorem, NP-completeness of basic problems. Selected topics in language theory, complexity and randomness.",Computer Science
1518,Computability and Complexity:,Computer Science
1519,Read More [+],Computer Science
1520,Rules & Requirements,Computer Science
1521,Prerequisites:,Computer Science
1522,COMPSCI 170,Computer Science
1523,Hours & Format,Computer Science
1524,Fall and/or spring:,Computer Science
1525,15 weeks - 3 hours of lecture and 1 hour of discussion per week,Computer Science
1526,Additional Details,Computer Science
1527,Subject/Course Level:,Computer Science
1528,Computer Science/Undergraduate,Computer Science
1529,Grading/Final exam status:,Computer Science
1530,Letter grade. Final exam required.,Computer Science
1531,Instructors:,Computer Science
1532,"Papadimitriou, Seshia, Sinclair, Vazirani",Computer Science
1533,Computability and Complexity:,Computer Science
1534,Read Less [-],Computer Science
1535,COMPSCI 174,Computer Science
1536,4 Units,Computer Science
1537,Offered through: Electrical Engin and Computer Sci,Computer Science
1538,"Terms offered: Fall 2019, Spring 2019, Spring 2018",Computer Science
1539,"Permutations, combinations, principle of inclusion and exclusion, generating functions, Ramsey theory. Expectation and variance, Chebychev's inequality, Chernov bounds. Birthday paradox, coupon collector's problem, Markov chains and entropy computations, universal hashing, random number generation, random graphs and probabilistic existence bounds.",Computer Science
1540,Combinatorics and Discrete Probability:,Computer Science
1541,Read More [+],Computer Science
1542,Rules & Requirements,Computer Science
1543,Prerequisites:,Computer Science
1544,COMPSCI 170,Computer Science
1545,Hours & Format,Computer Science
1546,Fall and/or spring:,Computer Science
1547,15 weeks - 3 hours of lecture and 1 hour of discussion per week,Computer Science
1548,Additional Details,Computer Science
1549,Subject/Course Level:,Computer Science
1550,Computer Science/Undergraduate,Computer Science
1551,Grading/Final exam status:,Computer Science
1552,Letter grade. Final exam required.,Computer Science
1553,Instructors:,Computer Science
1554,"Bartlett, Papadimitriou, Sinclair, Vazirani",Computer Science
1555,Combinatorics and Discrete Probability:,Computer Science
1556,Read Less [-],Computer Science
1557,COMPSCI 176,Computer Science
1558,4 Units,Computer Science
1559,Offered through: Electrical Engin and Computer Sci,Computer Science
1560,"Terms offered: Fall 2020, Fall 2018, Fall 2017",Computer Science
1561,"Algorithms and probabilistic models that arise in various computational biology applications: suffix trees, suffix arrays, pattern matching, repeat finding, sequence alignment, phylogenetics, genome rearrangements, hidden Markov models, gene finding, motif finding, stochastic context free grammars, RNA secondary structure. There are no biology prerequisites for this course, but a strong quantitative",Computer Science
1562,background will be essential.,Computer Science
1563,Algorithms for Computational Biology:,Computer Science
1564,Read More [+],Computer Science
1565,Rules & Requirements,Computer Science
1566,Prerequisites:,Computer Science
1567,COMPSCI 70,Computer Science
1568,and,Computer Science
1569,COMPSCI 170,Computer Science
1570,"; experience programming in a language such as C, C++, Java, or Python",Computer Science
1571,Hours & Format,Computer Science
1572,Fall and/or spring:,Computer Science
