,Course Name,Major
1010,2019 Fall,Electrical Engineering
1011,"B Altringer, Krzysztof Gajos, Alan Maccormack",Electrical Engineering
1012,"Monday, Wednesday",Electrical Engineering
1013,03:45pm to 05:45pm,Electrical Engineering
1014,"Leading advanced design projects requires the integration of multiple skill areas and ongoing learning about the best data-driven tools to guide development. This course is structured to provide a comprehensive education in all stages of the new product design process, from idea generation to concept development, detailed design and prototyping, testing and integrating data into design decisions. The emphasis is on the way that design teams must both generate and utilize data to make decisions under conditions of extreme uncertainty. A critical feature of modern technical design challenges is that the problem space and solution space are often poorly defined, and/or to a large extent unbounded. The course aims to provide students with rigorous analytical tools to deal with such uncertainties.",Electrical Engineering
1015,Course Website,Electrical Engineering
1016,ENG-SCI 291,Electrical Engineering
1017,2019 Fall,Electrical Engineering
1018,"Joanna Aizenberg, Jonathan Grinham",Electrical Engineering
1019,Wednesday,Electrical Engineering
1020,08:30am to 11:29am,Electrical Engineering
1021,"This course is an interdisciplinary platform for designers, engineers, and scientists to interact and develop innovative new products. The course introduces ideas-to-innovation processes in a hands-on, project/product focused manner that balance design and engineering concepts with promising, real-world opportunities. Switching back and forth between guided discovery and focused development, between bottom-up and top-down thinking, and market analyses, the course helps students establish generalizable frameworks as researchers and innovators with a focus on new and emerging technologies. Students will conduct part of their work in the Wyss Institute or SEAS science labs on Oxford Street, as well as in the GSD FabLab at Gund Hall. There are no prerequisites.",Electrical Engineering
1022,"Note! MDE students, this course can satisfy a GSD course requirement by enrolling in SCI 6477, or a SEAS course requirement by enrolling in ES 291. But it cannot simultaneously satisfy both requirements.",Electrical Engineering
1023,Course Website,Electrical Engineering
1024,ENG-SCI 292A,Electrical Engineering
1025,2020 Spring,Electrical Engineering
1026,"Russell J Wilcox, Alan Maccormack",Electrical Engineering
1027,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",Electrical Engineering
1028,09:00am to 04:59pm,Electrical Engineering
1029,"The MS/MBA Capstone is an intensive project that requires teams of students to apply and integrate the skills they have learned across core disciplines developed in the program curriculum. Specifically, teams will be expected to design, build and launch a new technology-based product/service venture, and thereby to demonstrate mastery with respect to three areas of knowledge: Design Knowledge: The use of human-centered design methods to understand users, identify solutions to their needs, and gather feedback via rapid, iterative prototyping. Technical Knowledge: The use of rigorous system engineering methods to plan, design, develop, build, and test a complex technology-based product/service, integrating knowledge across multiple engineering disciplines. Business Knowledge: The use of business model analysis and lean experimentation methods to develop and test a set of hypotheses that capture how the new product/service will create value, including business model design, pricing, sales and marketing, operating model and profit formula.",Electrical Engineering
1030,"The Capstone is divided into two parts, the first of which is an immersive course completed during the January term of the G2 year (Capstone I). The subsequent spring course (Capstone II) follows on from and builds upon work completed in January. In Capstone II, dedicated mentors will be allocated to each team based upon the specific projects they are completing. Given students prior coursework, a working knowledge of human-centered design methods, systems engineering techniques, and business modeling and lean experimentation is assumed. Launch Lab therefore focuses on the practical application of these skills to team projects, supplemented by content in three areas: i) seminars on advanced methods and techniques, ii) workshops that demonstrate how to put these skills and tools into practice, and iii) guest speakers who share their experience in the areas of design, technology and business.",Electrical Engineering
1031,Course Website,Electrical Engineering
1032,ENG-SCI 292B,Electrical Engineering
1033,2020 Spring,Electrical Engineering
1034,"Russell J Wilcox, Thomas Eisenmann",Electrical Engineering
1035,Monday,Electrical Engineering
1036,03:45pm to 05:45pm,Electrical Engineering
1037,"The MS/MBA Capstone is an intensive project that requires teams of students to apply and integrate the skills they have learned across core disciplines developed in the program curriculum. Specifically, teams will be expected to design, build and launch a new technology-based product/service venture, and thereby to demonstrate mastery with respect to three areas of knowledge: Design Knowledge: The use of human-centered design methods to understand users, identify solutions to their needs, and gather feedback via rapid, iterative prototyping. Technical Knowledge: The use of rigorous system engineering methods to plan, design, develop, build, and test a complex technology-based product/service, integrating knowledge across multiple engineering disciplines. Business Knowledge: The use of business model analysis and lean experimentation methods to develop and test a set of hypotheses that capture how the new product/service will create value, including business model design, pricing, sales and marketing, operating model and profit formula.",Electrical Engineering
1038,"The Capstone is divided into two parts, the first of which is an immersive course completed during the January term of the G2 year (Capstone I). The subsequent spring course (Capstone II) follows on from and builds upon work completed in January. In Capstone II, dedicated mentors will be allocated to each team based upon the specific projects they are completing. Given students prior coursework, a working knowledge of human-centered design methods, systems engineering techniques, and business modeling and lean experimentation is assumed. Launch Lab therefore focuses on the practical application of these skills to team projects, supplemented by content in three areas: i) seminars on advanced methods and techniques, ii) workshops that demonstrate how to put these skills and tools into practice, and iii) guest speakers who share their experience in the areas of design, technology and business.",Electrical Engineering
